"","id_offer","adress","type","price","currency","surface_grnd","surface_good","nb_room","nb_bathroom","lat","lng","colonia","municipio","estado","desc_good","detailedListings.i."
"683",65748934,"LAPISLAZULI,  Estrella, Gustavo A. Madero","Departamento",1198800,"MN",48,48,1,1,19.4738336,-99.1206518,"Estrella","Gustavo A. Madero","Ciudad de México","""GRAN OPORTUNIDAD EN VENTA""¡BONITO DEPARTAMENTO! Con excelente distribución, muy confortable e iluminado, cuenta con sala - comedor, cocina, baño completo y una recámara. EXCELENTE UBICACIÓN a tan sólo media calle de la Plaza Tepeyac, justo a espaldas del Teatro Tepeyac y frente al Parque del Amor. Escuchamos propuestas, Aceptamos y tramitamos todo tipo de créditos.¡Compra al mejor precio en el menor tiempo posible!. EasyBroker ID: EB-MD0006","https://www.inmuebles24.com/propiedades/se-vende-departamento-en-lapizlazuli-g.-a.-m.-65748934.html"
"684",65905607,"Calle Salamina al 300,  Lindavista, Gustavo A. Madero","Departamento",982347,"MN",90,NA,2,1,19.5037694,-99.1324282,"Lindavista","Gustavo A. Madero","Ciudad de México","Venta de departamento en la Col. Lindavista CDMX 90M2....Excelente ubicación, Col. Muy segura!!!Propiedad libre de gravamen. Gran oportunidad de inversión!!!¡¡¡ EN LAS CRISIS SE GENERAN LAS GRANDES OPORTUNIDADES!!!.Valor comercial: $1,995,500.00MDPPrecio GUTZA:   $   982,347.00 MDP¡¡¡ EN LAS CRISIS SE GENERAN LAS GRANDES OPORTUNIDADES!!!¡Está a punto de ofertar por una oportunidad realmente buena!¿Quieres tener en tus manos una casa, a un precio que jamás imaginaste?Entonces estás en el lugar adecuado para ti.Tenemos propiedades en remates bancarios, listas y esperándote, para quedisfrutes de lo que siempre has querido.!!!!!!!!!Empresa líder en Remates Bancarios en México con más de 13 años deexperiencia• Contamos con convenios y contratos con los principales Bancos para vendersus inmuebles, debido a que somos el único bróker certificado ante lasinstituciones bancarias y financieras.• Tenemos la mejor opción para ti• Inmuebles en proceso jurídico.• Inmuebles adjudicados.GARANTIAS DE ENTREGA BAJO CONTRATO- Posesión física del inmueble con llave en mano.- Se entrega Libre de gravamen y Escriturada.TOMA ACCION AHORA.!!!!!!!!!!!!!!!!!!!!!!!N O S E R E C I B E N C R E D I T O S H I P O T E C A R I O S.!!!!!!!!!!!!!!S O L O P A G O D E C O N T A D O!!!!!!!!!!!!!!!!!!!!!!Llámame:GUTZA BIENES RAICESASESOR INMOBILIARIOALEJANDRA VERGARA  Ver datos Toda la información y gráficos publicados en este material son de carácter informativo e ilustrativo, por lo que deberán ser convalidados directamente por Gutza Bienes Raíces, Intermediación Inmobiliaria Gutza S.A. de C.V. Se libera a Gutza Bienes Raíces, Intermediación Inmobiliaria Gutza S.A. de C.V., a sus empleados, directivos, accionistas, filiales y empresas de cualquier responsabilidad que pudiera generarse por la falta de convalidación de la información, renunciando a cualquier reclamación relacionada con lo anterior.","https://www.inmuebles24.com/propiedades/vendo-departamento-en-lindavista-cdmx-precio-de-remate-65905607.html"
"685",64991439,"Miguel Othon de Mendizabal 123,  La Patera Vallejo, Gustavo A. Madero","Departamento",1590000,"MN",68,68,2,1,19.5089797,-99.1415951,"La Patera Vallejo","Gustavo A. Madero","Ciudad de México","Excelente Departamento en VENTA!!! en edificio con excelentes condiciones. Ubicado en la Unidad Habitacional La Patera Vallejo, I Sección, cercano a Plaza Torres Lindavista y del Instituto Politécnico Nacional, rodeado de servicios, restaurantes, centros educativos y transporte público. Departamento con excelente iluminación, ubicado en 4º piso, en excelente estado de conservación. Excelente iluminación y práctica distribución. Estancia Sala - Comedor Cuarto de cocina integral con prácticos espacios para almacenaje Área de lavado integrada con ventilación natural (conexión para lavadora y secadora) DOS RECAMARAS de buen tamaño con closet 1 Baño completo 1 lugar de estacionamiento fijo e independiente NO elevador Informes: Ma. Guadalupe Orozco 55 Ver datos VENTA: $1,590,000.00 Superficie: 68 m2 Nivel: 4 Recámaras: 2 Baños completos: 1 Estacionamientos: 1 Antigüedad: 36 años","https://www.inmuebles24.com/propiedades/departamento-en-venta-othon-de-mendizabal-123-la-64991439.html"
"686",64589031,"Venta DE Departamento EN Remate Bancario EN AV Henrry Ford No. al 300,  Bondojito, Gustavo A. Madero","Departamento",1669200,"MN",69,NA,2,1,19.4658916,-99.1083511,"Bondojito","Gustavo A. Madero","Ciudad de México","¡¡¡ EN LAS CRISIS SE GENERAN LAS GRANDES OPORTUNIDADES!!!.Departamento en Bondojito.Precio GUTZA: $ 1.6 MDPSOLO DE CONTADO, no se aceptan créditos.• Somos la empresa líder en Remates Bancarios en México.• Contamos con convenios y contratos con los principales Bancos para vender sus inmuebles.• Tenemos la mejor opción para ti:*Inmuebles en proceso jurídico.*Inmuebles adjudicados.*Inmuebles que ya recuperamos, con posesión legal y física (entrega inmediata).• Contrato a 6 meses.Llámame:Misael RoaTel. Ver datos 11Ver datosLa  información  publicada  en  este  material  tiene  carácter  informativo,  por  lo  que  la  misma  deberá  de  ser  convalidada directamente por Gutza Bienes Raíces, Intermediación Inmobiliaria Gutza S.A. de C.V. Se libera a Gutza Bienes Raíces, Intermediación Inmobiliaria Gutza, a sus empleados, directivos, accionistas, filiales  y  empresas  de  cualquier  responsabilidad  que  pudiera  generarse  por  la  falta  de  convalidación  de  la  información, renunciando a cualquier reclamación relacionada con lo anterior.","https://www.inmuebles24.com/propiedades/venta-en-remate-bancario-en-henry-ford-bondojito.-64589031.html"
"687",64379986,",  Vallejo, Gustavo A. Madero","Bodega comercial",8300000,"MN",310,506,NA,NA,19.4673105,-99.1331631,"Vallejo","Gustavo A. Madero","Ciudad de México","Venta de Bodega industrial con oficinas en la Colonia Industrial Vallejo, CDMX, Delegación Gustavo A. Madero, con licencia de uso mixto HC/3/30/M. Cuenta con una superficie total de 310.54 m2 de terreno y 506 m2 de construcción. La propiedad se distribuye de la siguiente forma:Planta Baja (PB): Cuenta con 115 m2 que se pueden emplear como área de trabajo, con techo a doble altura, 91 m2 designados para áreas de trabajo en los extremos, 35.43 m2 de garaje para un cupo de 3 autos, 21.20 m2 de bodega alambrada, recepción con medio baño y escalera con 48.04 m2, superficie total PB 310.54 m2, para actividades tales como: Herrería, ensambles, taller, almacén, etc. Con sistema trifásico de corriente eléctrica.Planta Alta (PA): Con 107 M2 destinados para oficinas, 34.30 m2 dedicados para baños con regaderas, 15.60 m2 divididos en 2 medios baños más un baño completo, 21.20 m2 asignados para la zona de comedor más 17.86 m2 libres. La superficie total de PA es de 196 m2. Excelente ubicación: En La esquina de Wagner y Schumann, cuenta con tres accesos: Dos por la calle de Wagner, con un portón de 3 hojas (7.26 metros lineales), y el tercero por Schumann. A 2 cuadras de Robles Domínguez, 3 cuadras de Calzada de los Misterios, 3 cuadras del Circuito Interior y a 5 cuadras de la Calzada 100 metros.¡¡Atención Inversionistas!! Un factor relevante para considerar es el hecho que actualmente el inmueble está siendo arrendado. EasyBroker ID: EB-KT2113","https://www.inmuebles24.com/propiedades/venta-bodega-comercial-schumann-col.-vallejo-64379986.html"
"688",64311986,"TICOMÁN,  Ticoman, Gustavo A. Madero","Bodega comercial",6152500,"MN",535,535,NA,1,NA,NA,"Ticoman","Gustavo A. Madero","Ciudad de México","SE VENDE COMO TERRENO CON USO DE SUELO HABITACIONAL - COMERCIAL H4, EXCELENTE UBICACION PARA CONSTRUIR DEPARTAMENTOS O SEGUIR USANDO COMO BODEGA O LOCAL COMERCIAL. ACTUALMENTE BODEGA, TICOMAN GUSTAVO A. MADERO, 535.00 M2 COSTO POR M2 $11,500.00 Total $6,152,500.00","https://www.inmuebles24.com/propiedades/venta-bodega-gustavo-a.-madero-cdmx.-64311986.html"
"689",65593099,"Norte S/N,  Nueva Tenochtitlan, Gustavo A. Madero","Departamento",1600000,"MN",64,64,2,1,19.4575156839342,-99.1056773840412,"Nueva Tenochtitlan","Gustavo A. Madero","Ciudad de México","Ref: 1 5 8 3 2 8Departamento con excelente ubicaciòn a unos minutos de Avenida Reforma y de las principalesConsta de 2 recàmaras con closets, sala, comedor, cocina integral, baño con cancel, piso de loseta, cuarto de lavado con ventilaciòn natural.Consta de 1 estacionamiento.El departamento se encuentra ene l Tercer Nivel. Son 4 Departamentos por piso.Cuenta con Elevador.SE ACEPTAN TODOS LOS TIPOS DE CRÈDITO. INFONAVIT, FOVISSTE, BANCARIO.Cerca de las principales vialidades.Documentaciòn en regla. Totalmente pagado.ÛNICO DUEÑOCerca de escuelas, mercados, parque, tiendas de autoservicio.Agenda tu cita HOY MISMO. Te asesoramos y apoyamos con tu crèditoNEXIMOINMOBILIARIADIGITAL","https://www.inmuebles24.com/propiedades/departamento-en-venta-en-nueva-tenochtitlan.-gustavo-65593099.html"
"690",61950105,"PUERTO OPORTO 64,  San Juan de Aragón, Gustavo A. Madero","Departamento",480907060,"MN",NA,65,2,1,19.4686026,-99.0907347,"San Juan de Aragón","Gustavo A. Madero","Ciudad de México","Se Vende Departamento ubicado en Puerto Oporto 64, Pueblo de San Juan de Aragón, Gustavo A. Madero, Ver datos, CDMX. SERVICIOS PROFESIONALES: $250,000.00 MN CESIÓN DE DERECHOS: $230,907.60 MN TOTAL: $480,907.60 MN Si estas interesad@ en comprar una propiedad a un super precio de oportunidad, esto es para ti. OFERTA UNICA, AHORRA HASTA UN 60%. • 2 RECAMARAS • 1 BAÑO • SALA, COMEDOR, COCINA • 1 LUGARES DE ESTACIONAMIENTO • 65 m2 DE CONSTRUCCION ¡SOLO CONTADO! ¡No créditos! ¡No Infonavit! Seriedad Absoluta ¿Te interesa? ¿Quieres más información? Móvil y WhatsApp Ver datos Lic. Fernando Leonides Trato serio y formal. -LAS PROPIEDADES DE REMATE BANCARIO NO SE PUEDEN VER POR DENTRO. -NO SE ACEPTAN CREDITOS HIPOTECARIOS, SOLO PAGO CON RECURSOS PROPIOS. -TIEMPO DE ENTREGA DE 6 A 12 MESES. -CONTAMOS CON PROPIEDADES DE CESIÓN INMEDIATA Y ADJUDICADAS -PROPIEDADES EN TODA LA REPUBLICA -ASESORIA JURIDICA DURANTE TODO EL PROCEDIMIENTO. CLAVE: Ferleo","https://www.inmuebles24.com/propiedades/departamento-en-venta-puerto-oporto-64-gustavo-a.-61950105.html"
"691",58092476,",  Nueva Vallejo, Gustavo A. Madero","Terreno comercial",70000000,"MN",1497,NA,NA,NA,19.4923603,-99.1476908,"Nueva Vallejo","Gustavo A. Madero","Ciudad de México","Espectacular terreno ubicado en la Ciudad de México, En una esquina única ya que cuenta con dos frentes sobre av. Montevideo y Eje Central Lázaro Cárdenas, Tiene uso de suelo tanto habitacional como comercial importante revisar el uso habitacional ya que está en dos importantes avenidas puede ser ideal para gasolinera, escuela, hospitales, mixto, para comercios y habitacional etc. El terreno tiene una construcción de 5838 m2, la cual se pueden aprovechar o crear un gran proyecto él será un éxito conócelo Topografía plana, forma regular, cuenta con todos los servicios, Uso de suelo Mixto, Para mayor información pregunta por la clave HT357. Al teléfono Ver datos. EasyBroker ID: EB-DI5069","https://www.inmuebles24.com/propiedades/ht357-terreno-con-uso-de-suelo-mixto-58092476.html"
"692",65839956,"Boulevard Vallejo,  Lindavista Vallejo, Gustavo A. Madero","Departamento",3194512,"MN",76,76,3,2,19.5008673,-99.1563416,"Lindavista Vallejo","Gustavo A. Madero","Ciudad de México","Departamento a estrenar, cuenta con: 3 recamaras, cocina con barra,2 baño completo, sala comedor, patio de servicio, terraza. balcon 2mt Acabados: piso de porcelanato, cocina con barra de granito, muros con yeso y pintura, cancel en baños, persianas, lavado estilo italiano. Ofrece: caseta de vigilancia, lobby, elevadores, gym, salón de jóvenes, Salón de usos múltiples con cocina y área de guardadoárea de asadores, coworking, jardín con juegos infantiles, zona chillout, petfriendly, cuarto de basura, salvaescaleras. Entrega en diciembre 2023 Precio sujeto a cambios sin previo aviso. Las imágenes son ilustrativas Aparta con $5000 Se firma con $Ver datos Aceptan todos los créditos MLS #23-3295 AG","https://www.inmuebles24.com/propiedades/departamento-en-venta-en-gustavo-madero-lindavista-65839956.html"
"693",65049280,"CALLE HENRY FORD   COLONIA BONDOJITA GAM,  Bondojito, Gustavo A. Madero","Departamento",571777,"MN",70,70,3,1,NA,NA,"Bondojito","Gustavo A. Madero","Ciudad de México","¡¡¡¡ EXELENTE OPORTUNIDAD DE INVERSION DE FORMA SEGURA !!!! Se vende Hernoso Departamento muy bien ubicado 70 m2, en Calle HENRY FORD 351 Colonia Bondojito Alcaldía Gustavo A. Madero, con excelente Plusvalía, cuenta con 3 recamaras, 1baños sala, comedor, garaje con 1 cajones de estacionamiento, en sus alrededores cuenta con colegios, hospitales, y centro comerciales. Excelente oportunidad !!!!!! * No se Aceptan ningún tipo de Créditos (Únicamente con Recursos Propios) * Tramite ante Notario Público. * Acompañamiento durante todo el proceso, hasta la entrega de la propiedad * Programa tu Cita. *Javier Sánchez móvil:Ver datos","https://www.inmuebles24.com/propiedades/se-vende-hernoso-departamento-henry-ford-351-col.-65049280.html"
"694",65927318,"Salamina 330, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, Cdmx,  Lindavista, Gustavo A. Madero","Departamento",983000,"MN",70,NA,2,2,19.4983226,-99.1317148,"Lindavista","Gustavo A. Madero","Ciudad de México","Acércate a los especialistas en remates bancarios, Somos Gutza Bienes Raíces, empresa con más de 10 años de experiencia y más de 100 especialistas en el tema. Nosotros te ayudamos a invertir en este tipo de inmuebles de manera segura.Analizamos este tipo de oportunidades para ti y verificamos que sea una inversión segura y viable; realizamos todo el proceso y al final te entregamos físicamente una propiedad deshabitada, libre de gravamen y escriturada.Tu inversión se encuentra garantizada por contrato.Características de este inmueble* 2 Recámaras.* 2 Baños.* 1 Estacionamiento.Cerca de parques, escuelas y restaurantes.*******RECUERDA*******En oportunidades de REMATE BANCARIO el pago es únicamente con RECURSOS PROPIOS (NINGUN TIPO DE CREDITO).*Contamos con convenios y contratos con los principales Bancos para vender sus inmuebles..*Tenemos la mejor opción para ti:• Inmuebles en proceso jurídico• Inmuebles adjudicados.• Inmuebles que ya recuperamos, con posesión legal y física.Asesoría GRATUITA sobre inversiones en remates bancarios; realizamos todo el proceso y al final te entregamos físicamente una propiedad deshabitada, libre de gravamen, escriturada y, lo mejor, a VALOR REAL O DE MERCADO.¡GENERA EXCELENTES GANANCIAS CON ESTE TIPO DE INMUEBLES Y DUPLICA O TRIPLICA TU PATRIMONIO!Tu inversión se encuentra asegurada por contratoGUTZA TIPS¿Estás interesado en un inmueble de recuperación hipotecaria?Revisa los siguientes puntos para evitar Fraudes1.Que los pagos que realices sean facturados (honorarios, cesión, gastos) y la cuenta bancaria a la que hagas el pago sean a la empresa que te realiza el contrato.GUTZA SI FACTURA, SOMOS UNA EMPRESA CONSTITUIDA2.Que en el contrato se comprometan a la entrega del inmueble no solo a una Cesión de derechos o a una “devolución” (no hay certeza). GUTZA SI TE GARANTIZA LA ENTREGA DE TU INMUEBLE3.Que tengas acceso a la documentación legal o del proceso del inmuebleAL SER CLIENTE DE GUTZA TU TIENES ACCESO A LA DOCUMENTACIÓN DEL INMUEBLE ADEMÁS SE TE INFORMA CADA MES COMO VA EL PROCESO4. Que te muestren los contratos vigentes con los bancos que trabajanGUTZA ES EL ÚNICO SOCIO COMERCIAL DE LOS PRICIPALES BANCOS5. Que las oficinas no sean en casas o en oficinas (en edificios donde hay múltiples empresas, que rentan a despachos por mes, incluso amuebladas) al se un negocio a largo plazo no tienes certidumbre que en 2 años seguirán ahí.GUTZA CUENTA CON UN EDIFICIO PROPIO (NO SE COMPARTE CON NINGUNA OTRA EMPRESA) EN UNA EXCELENTE ZONA DE LA CIUDAD DE MÉXICOExcelente oportunidad de inversión o para habitar.Email: Ver datosLic. Brian OlguinLlamadas y Whatsapp: Ver datosToda la información y gráficos publicados en este material son de carácter informativo e ilustrativo, por lo que deberán ser convalidados directamente por Gutza Bienes Raíces, Intermediación Inmobiliaria Gutza S.A. de C.V. Se libera a Gutza Bienes Raíces, Intermediación Inmobiliaria Gutza S.A. de C.V., a sus empleados, directivos, accionistas, filiales y empresas de cualquier responsabilidad que pudiera generarse por la falta de convalidación de la información, renunciando a cualquier reclamación relacionada con lo anterior.","https://www.inmuebles24.com/propiedades/departamento-lindavista-65927318.html"
"695",64842468,"Calzada San juan de aragon #439,  DM Nacional, Gustavo A. Madero","Departamento",689000,"MN",NA,68,1,1,19.4775354,-99.0957822,"DM Nacional","Gustavo A. Madero","Ciudad de México","Magnífica oportunidad. El Remate bancario es una de las figuras inmobiliarias más atractivas y rentables para incrementar su patrimonio o invertir con ganancias superiores a las que ofrece el sistema financiero actual. Tiene la oportunidad de adjudicarse un inmueble por Cesión de Derechos hasta con un 70% por debajo del valor comercial del mismo. Operaciones únicamente de contado, no aplica ningún tipo de crédito por su naturaleza jurídica. El pago es en dos exhibiciones, uno a la firma del contrato; se liquida al firmar la Cesión de Derechos ante Notario Público. Empresa líder en el mercado para la recuperación y obtención de inmuebles con garantía hipotecaria. Comercializamos las carteras procedentes de las principales instituciones financieras del país. Todas nuestras operaciones son ante Notario Público. Le invito a solicitar cita en nuestra oficina para recibir asesoría personalizada. Para más información, comuníquese al Ver datos o al Ver datos Estatus jurídico: En regularización.","https://www.inmuebles24.com/propiedades/calzada-san-juan-de-aragon-439-gustavo-a.-madero-64842468.html"
"696",64371383,"Virginia Fabregas al 100,  Gustavo A. Madero, Ciudad de México","Departamento",400000,"MN",65,NA,2,1,19.5250792,-99.1439938,"Departamento en Colonia Jorge Negrete Gam *remate*","Gustavo A. Madero","Ciudad de México","¡¡¡ EN LAS CRISIS SE GENERAN LAS GRANDES OPORTUNIDADES!!!.             DEPARTAMENTO EN CDMX Valor comercial: $ 1.2 MDP Precio GUTZA: $ 0.4 MDP SOLO DE CONTADO, no se aceptan créditos. • Somos la empresa líder en Remates Bancarios en México. • Contamos con convenios y contratos con los principales Bancos para vender sus inmuebles. • Tenemos la mejor opción para ti: *Inmuebles en proceso jurídico. *Inmuebles adjudicados. *Inmuebles que ya recuperamos, con posesión legal y física (entrega inmediata). • Contrato a 6 meses. TAMBIÉN CONTESTO WHATSAPP Toda la información y gráficos publicados en este material son de carácter informativo e ilustrativo, por lo que deberán ser convalidados directamente por Gutza Bienes Raíces, Intermediación Inmobiliaria Gutza S.A. de C.V. Se libera a Gutza Bienes Raíces, Intermediación Inmobiliaria Gutza S.A. de C.V., a sus empleados, directivos, accionistas, filiales y empresas de cualquier responsabilidad que pudiera generarse por la falta de convalidación de la información, renunciando a cualquier reclamación relacionada con lo anterior.","https://www.inmuebles24.com/propiedades/departamento-en-colonia-jorge-negrete-gam-remate-64371383.html"
"697",62855836,"Av. Henry Ford 351 ,  Bondojito, Gustavo A. Madero","Departamento",858200,"MN",68,68,2,1,19.4663821,-99.108453,"Bondojito","Gustavo A. Madero","Ciudad de México","EXCELENTE OPORTUNIDAD!!!!!! propiedad de Recuperación bancaria, se encuentra en una zona de gran plusvalía. Requisitos mínimos, todo regulado por las autoridades y protegido bajo contrato y notario público, garantía Hipotecaria Lista para tramitar Cesión de Derechos, recibe tu propiedad en máximo 12 meses bajo contrato. Pago en 2 exhibiciones, NO APLICAN CRÉDITOS. CONTAMOS CON DIVERSAS OPCIONES A TU ALCANCE… SOMOS HOUSE & HOME UNA EMPRESA ESPECIALIZADA Y LOS MEJORES. INVERSION GARANTIZADA Agenda cita para mayor información con tu Asesor Certificado Martha Álvarez Tel. Ver datos","https://www.inmuebles24.com/propiedades/av-henry-ford-351-dpto-b-104-colonia-bondojito-62855836.html"
"698",64879654,"Eje 1  Ote  Col, Bondojito ,  Bondojito, Gustavo A. Madero","Departamento",1014500,"MN",60,60,2,1,19.4692083,-99.1160256,"Bondojito","Gustavo A. Madero","Ciudad de México","¡!¡ÚNICA Y ÚLTIMA OPORTUNIDAD DE ADQUIRIR TU INMUEBLE DE RECUPERACIÓN BANCARIA!¡! Informes y citas: Raúl Cruz Ver datos Adquiere tu patrimonio con nosotros, somos la mejor opción en recuperaciones bancarias, 100% confiable y garantizado Precios más bajo de su valor comercial (estimado en un 50%), con base en los estudios de mercado realizados por los mejores asesores inmobiliarios certificados Te asesoramos durante todo el proceso, mostrando cada etapa, hasta concluir en la posesión del inmueble de tu interés Somos una empresa con presencia en toda la república mexicana, con más de 10 años de experiencia, nos caracterizamos por brindar seguridad, transparencia y confiable Contáctame y agendamos cita para brindarte mayor información y aclarar dudas Branch Manager Raúl Cruz WhatsApp y llamadas Ver datos","https://www.inmuebles24.com/propiedades/!extraordinaria-oportunidad-de-inversion-en-gustavo-a-64879654.html"
"699",62941880,",  San José de La Escalera, Gustavo A. Madero","Terreno / Lote",5500000,"MN",400,NA,NA,NA,NA,NA,"San José de La Escalera","Gustavo A. Madero","Ciudad de México","Excelentes terrenos en venta a 30 metros de calzada Vallejo. Papeles en regla de 201 m cada uno.Escrituras y predial al corriente.Invierta en una de las mejores zonas para desarrollar un conjunto.Venta de dos predios, cada uno de 200 m2, en total 400m2Ubicados en la delegación Gustavo A. Madero. EasyBroker ID: EB-JF7012","https://www.inmuebles24.com/propiedades/predio-en-venta-en-la-delegacion-gustavo-a.-madero-400-62941880.html"
"700",65957950,"AV. HENRY FORD 351, depto 304	BONDOJITO	GUSTAVO A. MADERO	CDMX,  Bondojito, Gustavo A. Madero","Departamento",957149,"MN",68,68,1,1,19.4658916,-99.1083511,"Bondojito","Gustavo A. Madero","Ciudad de México","¡¡¡ HERMOSO DEPARTAMENTO CON UBICACIÓN INSUPERABLE UBICADA EN LA COLONIA BONDOJITO, ALCALDÍA GUSTAVO A. MADERO !!!! , Y TENEMOS EL … “EXPEDIENTE A LA MANO”, TE INFORMAMOS: • BANCO DE PROCEDENCIA • FOLIO REAL • ESTATUS JURÍDICO ZONAS DE REFERENCIA DEL INMUEBLE: A CINCO MINUTOS DE LA BASÍLICA DE GUADALUPE EL DEPARTAMENTO 304 CUENTA CON: ° 1 RECAMARAS. ° 1 ESTACIONAMIENTOS. ° 1 BAÑOS. ° 68 M2. TODO EL DEPARTAMENTO TIENE MUY BUENA DISTRIBUCIÓN E ILUMINACIÓN; MUY CERCA DE IMPORTANTES VIAS DE ACCESO, ESCUELAS, CENTROS COMERCIALES Y HOSPITALES. ¡¡¡¡ MAGNIFICA OPORTUNIDAD DE AHORRO!!!! ¡¡¡¡ EXCELENTE BANCARIO!! NO SE ACEPTAN CRÉDITOS.!!!! APROVECHA ESTA GRAN OPORTUNIDAD DE INVIERTE DE FORMA SEGURA Y SENCILLA EN TU PATRIMONIO A UN VALOR ACCESIBLE Y HASTA 70% POR DEBAJO DEL VALOR COMERCIAL. LA OPERACIÓN SE HACE EN DOS PAGOS, SOLO DE CONTADO Y SERÁN ANTE NOTARIO PUBLICO, ESTO PARA DAR CERTEZA DE LA OPERACIÓN. EL TIEMPO DE ENTREGA DEL INMUEBLE DEPENDE DEL AVANCE JURÍDICO INVERTIR EN REMATES HIPOTECARIOS ES UN NEGOCIO TOTALMENTE SEGURO Y LA MEJOR INVERSIÓN NOSOTROS NOS ENCARGAMOS DE: • ENTREGAR EL INMUEBLE • DESOCUPADO • ESCRITURADO NO LO PIENSES MAS Y ACERCATE A NOSOTROS LIC. CARLOS SIMBRON WHATSAPP. Ver datos-76. INMOBILIARIA MIG POLANCO","https://www.inmuebles24.com/propiedades/-documentacion-y-expediente-disponible:-quedate-con-65957950.html"
"701",65445659,"Lindavista Vallejo Edif 64 ENT B DEPT-401,  Lindavista Vallejo, Gustavo A. Madero","Departamento",1850000,"MN",88,88,3,2,19.5005344,-99.1535718,"Lindavista Vallejo","Gustavo A. Madero","Ciudad de México","Departamento de excelente ubicación, cerca de parques, escuelas, transporte público.  Cuenta de estancia, cocina, área de lavado, 3 recámaras con closet y 2 baños.  Se ubica en piso 4, con área para estacionamiento. areas verdes,","https://www.inmuebles24.com/propiedades/venta-de-departamento-lindavista-vallejo-65445659.html"
"702",65744258,"AV CENTENARIO 1811,  Santiago Atzacoalco, Gustavo A. Madero","Departamento",1532681,"MN",65,65,2,2,19.4920629,-99.0993401,"Santiago Atzacoalco","Gustavo A. Madero","Ciudad de México","PROPIEDAD EN RECUPERACIÓN BANCARIO CON EXCELENTE ESTATUS Antes de que firmes cualquier contrato o pagues cualquier anticipo, nuestro equipo de ejecutivos inmobiliarios y abogados expertos, te asesorará para explicarte cómo funcionan estos procesos. Contamos con documentación del banco para evitar fraudes - Sólo recursos propios (No créditos) - Tenemos más de 600 propiedades exclusivas que ninguna otra inmobiliaria tiene. - Hemos sido reconocidos como uno de los despachos de abogados más competitivos gracias a nuestro sistema de trabajo y entrega de propiedades. - Para TU SEGURIDAD nuestra garantía de entrega cubre el 100% de tu inversión. ( Ninguna inmobiliaria cuenta con esta garantía ) Invertir en bienes raíces es la mejor opción para incrementar tu patrimonio y bajo la modalidad de recuperación bancaria te permite adquirir propiedades por debajo del 50-60% de su precio real de mercado. Obteniendo un retorno de tu inversión (ROI) en el corto plazo. NO PONGAS EN RIESGO TU PATRIMONIO acude con los expertos, de más de 8 años ¿Tienes alguna duda o quieres mayor información? comunícate con nosotros vía telefónica o WhatsApp y ven a conocernos, será un placer asesorarte y hacer negocios juntos.","https://www.inmuebles24.com/propiedades/lindo-y-amplio-depto-a-super-precio-cerca-de-metro-65744258.html"
"703",64056636,"FERROCARRIL HIDALGO 1404 ,  Villa Gustavo A. Madero, Gustavo A. Madero","Departamento",1780000,"MN",65,65,2,2,19.4807018,-99.1079299,"Villa Gustavo A. Madero","Gustavo A. Madero","Ciudad de México","¡LA MEJOR FORMA DE INVERTIR O GENERAR PATRIMONIO! SOLO PAGO DE CONTADO. VALOR COMERCIAL APROXIMADO $3,000,000.00 MDP VENTA EN REMATE $1,780,000.00 [ INCLUYE GASTOS DE REPRESENTACION HASTA LA ENTREGA DEL INMUEBLE) MAGNIFICA OPORTUNIDAD DE INVERSION, DEPARTAMENTO, MUY BIEN UBICADO, CONSTA DE SALA, COMEDOR, COCINA INTEGRAL, 65 M2 DE CONSTRUCCION, 2 RECAMARAS, 2 BAÑOS, UN ESTACIONAMIENTO, SEGURIDAD PRIVADA LAS 24 HORAS DEL DIA, ELEVADOR, ROOF GARDEN, SALON DE USOS MULTIPLES, AREAS VERDES, AREA DE JUEGOS INFANTILES, GIMNASIO, ALBERCA, CISTERNA, CON CENTROS COMERCIALES, EDUCATIVOS Y HOSPITALES CERCANOS, BANCOS, TIENDAS DE CONVENIENCIA, COMERCIOS DE DIFERENTES GIROS, ADEMAS DE TENER VIAS DE ACCESO IMPORTANTES CERCANAS, COMO FERROCARRIL HIDALGO, CALZADA SAN JUAN DE ARAGON, AV, CENTENARIO Y GRAL. MARIANO ARISTA, A 5 MINUTOS DE LA ESTACION DEL METRO MARTIN CARRERA Y DE LA PARADA DEL METROBUS MARTIN CARRERA, ZONA TRANQUILA Y SEGURA, DE ALTA PLUSVALIA. - SE PAGA ANTE NOTARIO PUBLICO DIRECTAMENTE AL BANCO CON LA CESIÓN DE DERECHOS, POR LO QUE SU DINERO ESTA SEGURO. - AL INVERTIR EN GARANTIAS HIPOTECARIAS SU RDI (retorno de inversión) ES MÁS RÁPIDO Y CON RENDIMIENTOS MUCHO MÁS ALTOS QUE EN CUALQUIER INSTITUCIÓN. AL SER UN BIEN INMUEBLE SU INVERSIÓN ESTA SEGURA Y GARANTIZADA. ¡NO SE PIERDAS ESTA OPORTUNIDAD Y HAGA LA MEJOR INVERSIÓN DE SU VIDA!, AGENDE UNA CITA SIN NINGUN COMPROMISO CON SU ASESOR. VICTOR GONZALEZ DIAZ CEL. 55Ver datos CORPORATIVO PATRIMONIAL HIPOTECARIO","https://www.inmuebles24.com/propiedades/excelente-oportunidad-departamento-en-ferrocarril-64056636.html"
